Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Batbaatar et al. (2020)	boulder	Batb2020-12	Li2014-I	CS-6	43.115863	86.823378	3718	5	2.65	0.97	86500	12800	KNSTD	0	0	0	1992	1490	250	-	-	1537	243	227	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-13	Kong2009a-A	CS-7b	43.115561	86.841379	3592	5	2.65	0.99	917300	40900	KNSTD	5161400	374700	KNSTD	1992	16650	1610	15380	1740	15854	1130	710	14547	1445	1064	-
Batbaatar et al. (2020)	boulder	Batb2020-14	Batb2020-E	XCS-101	43.158827	87.440977	3080	5	2.65	1	1590100	54200	KNSTD	9823200	460100	KNSTD	1994	38640	3590	39420	3910	35252	2310	1212	35142	2917	1675	-
Batbaatar et al. (2020)	boulder	Batb2020-15	Batb2020-E	XCS-102	43.159011	87.440259	3122	5	2.65	1	907300	33000	KNSTD	5284900	266200	KNSTD	1994	21410	2000	20490	2050	20407	1357	746	19285	1629	981	-
Batbaatar et al. (2020)	boulder	Batb2020-16	Batb2020-E	XCS-103	43.157513	87.450239	3014	5	2.65	1	2191900	71900	KNSTD	12180800	571300	KNSTD	1994	55690	5160	51180	5110	49993	3254	1661	44765	3736	2146	-
Batbaatar et al. (2020)	boulder	Batb2020-17	Batb2020-E	XCS-104	43.156896	87.449078	3025	5	2.65	1	1195500	65000	KNSTD	10412500	553300	KNSTD	1994	29980	3060	43290	4450	27940	2182	1530	38383	3339	2079	-
Batbaatar et al. (2020)	boulder	Batb2020-18	Batb2020-E	XCS-105	43.156896	87.449078	3025	5	2.65	1	1669300	82200	KNSTD	10667800	564500	KNSTD	1994	41980	4180	44380	4560	38159	2852	1897	39263	3412	2118	-
Batbaatar et al. (2020)	boulder	Batb2020-19	Batb2020-E	XCS-106	43.156896	87.449078	3025	5	2.65	1	952100	30000	KNSTD	6062800	277800	KNSTD	1994	23840	2180	24980	2450	22606	1446	716	23132	1895	1072	-
Batbaatar et al. (2020)	boulder	Batb2020-20	Batb2020-F	CAT-02C	39.31450	93.74186	4401	3	2.65	0.93	93200	8200	07KNSTD	0	0	0	2001	1440	180	-	-	1511	157	133	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-21	Batb2020-G	CH-DU-01	37.85994	96.28808	4039	1	2.65	1	6917600	150500	07KNSTD	0	0	0	2001	125390	11400	-	-	102812	6267	2295	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-22	Batb2020-G	CH-DU-02	37.85203	96.28636	4036	1	2.65	1	8663000	217100	07KNSTD	0	0	0	2001	158610	14690	-	-	127315	7978	3294	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-23	Batb2020-G	CH-DU-03	37.86278	96.28833	4056	1	2.65	1	7637400	214100	07KNSTD	0	0	0	2001	137640	12800	-	-	111619	7115	3218	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-24	Batb2020-H	QS-GG-001	37.69356	101.45208	4085	3	2.65	1	652700	24200	07KNSTD	0	0	0	2001	11310	1060	-	-	11359	758	422	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-25	Batb2020-H	QS-GG-002	37.69356	101.45208	4085	1	2.65	1	792700	24700	07KNSTD	0	0	0	2001	13520	1230	-	-	13499	859	422	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-26	Batb2020-H	QS-GG-003	37.69417	101.45319	4101	5	2.65	1	831100	27100	07KNSTD	0	0	0	2001	14540	1330	-	-	14398	927	471	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-27	Batb2020-H	QS-GG-004	37.69417	101.45319	4101	5	2.65	1	851300	24100	07KNSTD	0	0	0	2001	14890	1340	-	-	14710	917	418	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-28	Batb2020-H	QS-GG-005	37.69417	101.45319	4120	4	2.65	1	223900	13900	07KNSTD	0	0	0	2001	3840	410	-	-	3906	325	243	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-29	Batb2020-H	QS-GG-006	37.69444	101.45417	4120	6	2.65	1	178600	10200	07KNSTD	0	0	0	2001	3110	320	-	-	3168	252	181	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-30	Batb2020-H	QS-GG-007	37.69111	101.45194	4041	3	2.65	1	687500	24100	07KNSTD	0	0	0	2001	12190	1130	-	-	12226	803	430	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-31	Batb2020-I	QS-GG-008	37.66339	101.42669	3615	4	2.65	0.99	824200	40500	07KNSTD	0	0	0	2001	18690	1850	-	-	18453	1371	911	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-32	Batb2020-I	QS-GG-009	37.66339	101.42669	3615	3	2.65	0.99	785200	25300	07KNSTD	0	0	0	2001	17660	1620	-	-	17544	1127	568	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-33	Batb2020-J	QS-GG-010	37.66050	101.42356	3556	3	2.65	1	649000	38300	07KNSTD	0	0	0	2001	14920	1550	-	-	15073	1223	893	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-34	Batb2020-J	QS-GG-011	37.66050	101.42356	3556	3	2.65	1	567900	28400	07KNSTD	0	0	0	2001	13050	1300	-	-	13337	997	669	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-35	Owen2003d-C	QS-GG-012	37.65486	101.41586	3480	3	2.65	1	749900	54900	07KNSTD	0	0	0	2001	17990	2030	-	-	17946	1654	1320	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-36	Batb2020-K	QS-GG-013	37.65825	101.43286	3640	2	2.65	1	542900	21000	07KNSTD	0	0	0	2001	11810	1110	-	-	12078	817	469	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-37	Batb2020-L	AG1-1	35.396624	80.342924	5450	0.5	2.65	1	4461700	177300	KNSTD	25801300	1245900	KNSTD	1995	39730	3780	37920	3790	33511	2301	1343	32512	2723	1595	-
Batbaatar et al. (2020)	boulder	Batb2020-38	Batb2020-L	AG1-2	35.396498	80.342841	5450	5	2.65	1	2432800	76000	KNSTD	17482200	913400	KNSTD	1995	22380	2050	26520	2690	20833	1330	654	24180	2075	1279	-
Batbaatar et al. (2020)	boulder	Batb2020-39	Batb2020-M	AG1-3	35.399382	80.372183	5510	0.5	2.65	1	1801000	43400	KNSTD	9556400	522700	KNSTD	1995	15530	1380	13530	1380	15538	941	376	14019	1219	772	-
Batbaatar et al. (2020)	boulder	Batb2020-40	Batb2020-M	AG1-4	35.399382	80.372183	5510	1	2.65	1	4908500	118800	KNSTD	24213100	2076700	KNSTD	1995	42800	3840	34770	4280	35496	2161	867	30207	3333	2630	-
Batbaatar et al. (2020)	boulder	Batb2020-41	Batb2020-M	AG1-6	35.397271	80.365537	5428	1	2.65	1	19721300	585800	KNSTD	124199200	6767300	KNSTD	1995	184480	17470	200070	22390	141146	9177	4344	154261	14360	9076	-
Batbaatar et al. (2020)	boulder	Batb2020-42	Batb2020-N	KG1-10	36.443171	77.656801	5225	2.5	2.65	1	8477700	224700	KNSTD	49003300	2212300	KNSTD	1995	81780	7460	78780	7910	65486	4081	1764	63433	5277	2955	-
Batbaatar et al. (2020)	boulder	Batb2020-43	Batb2020-N	KG1-11	36.441957	77.654708	5223	3	2.65	1	2389500	81400	KNSTD	13079500	607600	KNSTD	1995	22830	2110	20540	2020	21253	1387	728	19809	1628	929	-
Batbaatar et al. (2020)	boulder	Batb2020-44	Batb2020-N	KG1-12	36.447400	77.656412	5330	3	2.65	1	14600	3300	KNSTD	66600	14000	KNSTD	1995	130	30	100	20	182	42	41	139	31	29	-
Batbaatar et al. (2020)	boulder	Batb2020-45	Batb2020-N	KG1-13	36.445056	77.657254	5270	1.5	2.65	1	0	0	KNSTD	21574900	989200	KNSTD	1995	-	-	32980	3250	-	-	-	29013	2385	1349	-
Batbaatar et al. (2020)	boulder	Batb2020-46	Batb2020-O	KG1-14	36.416655	77.664098	4900	3	2.65	1	26433100	768200	KNSTD	145706800	12813800	KNSTD	1995	314140	30670	303250	43300	245607	16319	7594	233267	28955	23057	-
Batbaatar et al. (2020)	boulder	Batb2020-47	Batb2020-O	KG1-15	36.423231	77.675471	4940	3	2.65	1	9881900	341400	KNSTD	59997300	3134300	KNSTD	1995	109630	10380	111930	11840	89756	5984	3172	91365	8107	4994	-
Batbaatar et al. (2020)	boulder	Batb2020-48	Batb2020-P	KG1-5	36.445540	77.644597	5357	1.5	2.65	1	1621900	54200	KNSTD	8490300	375800	KNSTD	1995	14400	1330	12370	1200	14575	945	489	12877	1038	574	-
Batbaatar et al. (2020)	boulder	Batb2020-49	Batb2020-Q	KG1-6	36.426161	77.643945	4980	1.5	2.65	1	8070100	284500	KNSTD	50278300	2357600	KNSTD	1995	86320	8150	90000	9170	69816	4658	2505	72777	6158	3538	-
Batbaatar et al. (2020)	boulder	Batb2020-50	Batb2020-Q	KG1-7	36.426161	77.643945	4980	2	2.65	1	7013700	205200	KNSTD	42906500	2085000	KNSTD	1995	75120	6910	76620	7820	61266	3891	1820	62363	5313	3125	-
Batbaatar et al. (2020)	boulder	Batb2020-51	Batb2020-R	KG1-8	36.430244	77.652659	5100	1.5	2.65	1	9584600	282200	KNSTD	55679300	2661300	KNSTD	1995	97370	9010	94610	9700	78672	5025	2362	76310	6510	3788	-
Batbaatar et al. (2020)	boulder	Batb2020-52	Batb2020-R	KG1-9	36.432432	77.652289	5115	1	2.65	1	7992400	211600	KNSTD	49391900	2303800	KNSTD	1995	79960	7290	82530	8360	64487	4017	1735	66429	5593	3202	-
Batbaatar et al. (2020)	boulder	Batb2020-53	Batb2020-S	KG2-1	36.436852	77.682155	4900	3.5	2.65	1	7225500	273000	KNSTD	46252100	4125300	KNSTD	1995	81370	7750	87150	11230	66039	4495	2537	70588	8146	6519	-
Batbaatar et al. (2020)	boulder	Batb2020-54	Batb2020-S	KG2-2	36.428208	77.699141	4700	2	2.65	0.99	7158500	215300	KNSTD	44230500	3965900	KNSTD	1995	88460	8190	91480	11850	72546	4649	2222	74811	8680	6961	-
Batbaatar et al. (2020)	boulder	Batb2020-55	Batb2020-S	KG2-3	36.427203	77.709399	4585	0.5	2.65	1	7197500	199700	KNSTD	44813300	2864300	KNSTD	1995	91950	8450	95930	10730	75985	4790	2149	79082	7603	5256	-
Batbaatar et al. (2020)	boulder	Batb2020-56	Batb2020-T	LIA-K-1	36.438978	77.647201	5180	2.5	2.65	1	6100	26300	KNSTD	63700	78800	KNSTD	1995	60	250	100	130	82	353	352	141	175	175	-
Batbaatar et al. (2020)	boulder	Batb2020-57	Batb2020-T	LIA-K-2	36.440245	77.647278	5185	1.5	2.65	1	687600	25800	KNSTD	3934400	194200	KNSTD	1995	6570	610	6160	610	6930	464	260	6513	543	323	-
Batbaatar et al. (2020)	boulder	Batb2020-58	Batb2020-T	LIA-K-3	36.439890	77.647184	5195	2	2.65	1	1024100	46700	KNSTD	6460000	305800	KNSTD	1995	9790	950	10140	990	10208	733	467	10702	881	509	-
Batbaatar et al. (2020)	boulder	Batb2020-59	Batb2020-T	LIA-K-4	36.438978	77.647201	5200	2.5	2.65	1	25900	4200	KNSTD	117200	13100	KNSTD	1995	250	50	180	30	343	59	56	258	34	29	-
Batbaatar et al. (2020)	boulder	Batb2020-60	Batb2020-U	BS-001A	41.883233	77.705683	3822	2	2.65	1	16500	3400	07KNSTD	0	0	0	2011	290	70	-	-	378	81	78	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-61	Batb2020-U	BS-002A	41.883233	77.705683	3822	2	2.65	1	27500	5500	07KNSTD	0	0	0	2011	490	110	-	-	608	126	122	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-62	Batb2020-U	BS-002B	41.883233	77.705683	3822	2	2.65	1	17800	3400	07KNSTD	0	0	0	2011	320	70	-	-	407	81	78	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-63	Batb2020-U	BS-004A	41.882883	77.706100	3831	3	2.65	1	65800	8400	07KNSTD	0	0	0	2011	1170	180	-	-	1262	176	161	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-64	Batb2020-V	BS-007A	41.870167	77.734067	3791	3	2.65	1	860400	22500	07KNSTD	0	0	0	2011	15730	1410	-	-	15149	930	398	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-65	Batb2020-V	BS-007B	41.870167	77.734067	3791	5	2.65	1	836800	20800	07KNSTD	0	0	0	2011	15550	1390	-	-	14990	912	374	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-66	Batb2020-V	BS-007C	41.869750	77.735633	3805	2	2.65	1	1025600	42900	07KNSTD	0	0	0	2011	18470	1760	-	-	17530	1221	737	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-67	Batb2020-V	BS-007D	41.869750	77.735633	3805	1	2.65	1	685500	63000	07KNSTD	0	0	0	2011	12230	1540	-	-	12021	1293	1108	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-68	Batb2020-W	CR-001A	42.70139	76.70089	3197	3	2.65	1	880900	26100	07KNSTD	0	0	0	2011	22070	2010	-	-	20962	1322	624	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-69	Batb2020-W	CR-001B	42.70139	76.70089	3197	5	2.65	1	923500	30600	07KNSTD	0	0	0	2011	23530	2170	-	-	22199	1439	740	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-70	Batb2020-W	CR-001C	42.70139	76.70089	3197	3	2.65	1	838700	24600	07KNSTD	0	0	0	2011	21010	1910	-	-	20084	1263	592	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-71	Batb2020-X	CR-002A	42.74965	76.69540	3574	3	2.65	0.98	12200	2800	07KNSTD	0	0	0	2011	250	60	-	-	313	74	72	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-72	Batb2020-X	CR-002D	42.75083	76.69513	3588	3	2.65	0.97	12500	3700	07KNSTD	0	0	0	2011	260	80	-	-	321	97	95	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-73	Batb2020-X	CR-002E	42.75083	76.69513	3588	3	2.65	0.97	12000	2700	07KNSTD	0	0	0	2011	250	60	-	-	308	71	69	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-74	Batb2020-Y	CR-003A	42.74775	76.69392	3535	10	2.65	0.98	686200	22100	07KNSTD	0	0	0	2011	15220	1390	-	-	14736	946	476	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-75	Batb2020-Y	CR-003C	42.74775	76.69392	3535	5	2.65	0.98	707600	21200	07KNSTD	0	0	0	2011	15080	1370	-	-	14615	922	439	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-76	Batb2020-Y	CR-003D	42.74707	76.69433	3534	5	2.65	0.98	739400	23300	07KNSTD	0	0	0	2011	15760	1440	-	-	15217	972	481	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-77	Batb2020-Z	GP-001	42.038917	77.124200	2803	3	2.65	1	475400	39900	07KNSTD	0	0	0	2011	15380	1850	-	-	15497	1563	1306	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-78	Batb2020-Z	GP-005	42.038283	77.120567	2781	1	2.65	1	682000	19600	07KNSTD	0	0	0	2011	22040	2000	-	-	21429	1342	619	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-79	Batb2020-Z	GP-006	42.038217	77.124017	2798	2	2.65	1	671800	20400	07KNSTD	0	0	0	2011	21660	1970	-	-	21085	1337	644	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-80	Batb2020-AA	GP-002A	42.011470	77.199600	3254	3	2.65	0.99	705500	21600	07KNSTD	0	0	0	2011	17570	1600	-	-	17167	1089	528	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-81	Batb2020-AA	GP-002C	42.010700	77.198330	3258	5	2.65	0.99	628200	28500	07KNSTD	0	0	0	2011	15860	1540	-	-	15613	1121	711	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-82	Batb2020-AA	GP-002D	42.012380	77.202020	3208	3	2.65	0.99	662500	19900	07KNSTD	0	0	0	2011	16950	1540	-	-	16645	1051	502	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-83	Batb2020-AB	GP-003A	42.014317	77.199267	3265	3	2.65	1	714900	27600	07KNSTD	0	0	0	2011	17520	1650	-	-	17105	1158	663	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-84	Batb2020-AB	GP-003B	42.014317	77.199267	3265	3	2.65	1	669100	39900	07KNSTD	0	0	0	2011	16390	1710	-	-	16088	1313	963	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-85	Batb2020-AB	GP-003C	42.014467	77.198217	3252	3	2.65	1	732600	18700	07KNSTD	0	0	0	2011	18090	1620	-	-	17627	1078	452	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-86	Batb2020-AC	GP-004A	42.038133	77.142083	3001	3	2.65	1	462400	25100	07KNSTD	0	0	0	2011	13240	1340	-	-	13395	1041	730	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-87	Batb2020-AC	GP-004B	42.038133	77.142083	3001	3	2.65	1	1711500	78800	07KNSTD	0	0	0	2011	49440	4860	-	-	44198	3215	2058	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-88	Batb2020-AD	CS-28	41.785713	80.906078	1978	4	2.65	1	303100	23600	KNSTD	2183200	41400	KNSTD	1992	15420	1790	18240	1610	16232	1556	1269	18436	1292	353	-
Batbaatar et al. (2020)	boulder	Batb2020-89	Batb2020-AD	CS-30	41.791486	80.905010	2011	4	2.65	1	334300	19700	KNSTD	1800300	133200	KNSTD	1992	16630	1730	14680	1670	17382	1411	1029	15065	1513	1123	-
Batbaatar et al. (2020)	boulder	Batb2020-90	Batb2020-AE	CS-32	41.774707	80.956576	1889	4	2.65	1	336500	16500	KNSTD	0	0	0	1992	18240	1800	-	-	19018	1412	937	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-91	Batb2020-AE	CS-33	41.772879	80.958736	1874	2	2.65	1	465900	75000	KNSTD	0	0	0	1992	25160	4610	-	-	25418	4354	4118	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-92	Batb2020-AF	SO-CS-001	41.70825	77.80538	3432	3	2.65	1	888500	31100	07KNSTD	0	0	0	2011	19920	1850	-	-	19123	1257	673	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-93	Batb2020-AF	SO-CS-002A	41.70142	77.81050	3402	2	2.65	1	620100	25000	07KNSTD	0	0	0	2011	14010	1330	-	-	13929	956	564	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-94	Batb2020-AF	SO-CS-002B	41.70142	77.81050	3402	5	2.65	1	933900	37000	07KNSTD	0	0	0	2011	21660	2050	-	-	20565	1406	819	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-95	Batb2020-AG	CS-14	41.602144	80.483762	1677	6	2.65	1	97700	11200	KNSTD	463100	37000	KNSTD	1992	6270	900	4860	570	7015	894	806	5239	547	420	-
Batbaatar et al. (2020)	boulder	Batb2020-96	Batb2020-AH	CS-20	41.654803	80.459588	2053	5	2.65	1	262400	16000	KNSTD	1391000	86500	KNSTD	1992	12810	1350	11120	1180	13658	1128	836	11649	1069	729	-
Batbaatar et al. (2020)	boulder	Batb2020-97	Batb2020-AI	CS-24	41.630557	80.469842	1879	3	2.65	1	161600	25600	KNSTD	1160000	107500	KNSTD	1992	8760	1580	10300	1310	9531	1603	1514	10879	1250	1014	-

Reference:
Batbaatar J, Gillespie AR, Koppes M, Clark DH, Chadwick OA, Fink D, Matmon A, Rupper S, 2020. Glacier development in continental climate regions of central Asia. The Geological Society of America Special Paper 548.

Data comments:
All sample data present in publication.
Group ID based on publication (Supplementary tables). Four samples grouped with Li et al. (2011) samples. Two samples grouped with Li et al. (2014) and Li et al. (2016) samples. One sample grouped with Kong et al. (2009a) samples. One sample grouped with Owen et al. (2003d) samples.

expage.github.io - data from expage-202103
